rep,position,fraction,latency_ns,outlier
3,13595702,0.680342,461717,1
3,13595703,0.680343,457105,1
3,13595704,0.680343,452479,1
3,13595705,0.680343,447851,1
3,13595706,0.680343,443186,1
3,13595707,0.680343,438736,1
3,13595708,0.680343,434134,1
3,13595709,0.680343,429509,1
3,13595710,0.680343,424919,1
3,13595711,0.680343,420279,1
3,13595712,0.680343,415793,1
3,13595713,0.680343,411596,1
3,13595714,0.680343,407074,1
3,13595715,0.680343,402720,1
3,13595716,0.680343,398116,1
3,13595717,0.680343,393490,1
3,13595718,0.680343,388872,1
3,13595719,0.680343,384252,1
3,13595720,0.680343,379824,1
3,13595721,0.680343,375282,1
3,13595722,0.680343,370625,1
3,13595723,0.680344,365990,1
3,13595724,0.680344,361413,1
3,13595725,0.680344,356944,1
3,13595726,0.680344,352343,1
3,13595727,0.680344,347830,1
3,13595728,0.680344,343189,1
3,13595729,0.680344,338514,1
3,13595730,0.680344,333981,1
3,13595731,0.680344,329440,1
3,13595732,0.680344,324962,1
3,13595733,0.680344,320391,1
3,13595734,0.680344,315686,1
3,13595735,0.680344,311139,1
3,13595736,0.680344,306690,1
3,13595737,0.680344,302280,1
3,13595738,0.680344,343409,1
3,13595739,0.680344,338915,1
3,13595740,0.680344,334403,1
3,13595741,0.680344,329767,1
3,13595742,0.680344,325186,1
3,13595743,0.680345,320717,1
3,13595744,0.680345,316118,1
3,13595745,0.680345,311513,1
3,13595746,0.680345,306794,1
3,13595747,0.680345,302413,1
3,13595748,0.680345,297833,1
3,13595749,0.680345,293192,1
3,13595750,0.680345,288583,1
3,13595751,0.680345,283951,1
3,13595752,0.680345,279515,1
3,13595753,0.680345,274938,1
3,13595754,0.680345,270289,1
3,13595755,0.680345,265769,1
3,13595756,0.680345,261147,1
3,13595757,0.680345,256531,1
3,13595758,0.680345,252006,1
3,13595759,0.680345,247352,1
3,13595760,0.680345,242768,1
3,13595761,0.680345,238228,1
3,13595762,0.680345,233603,1
3,13595763,0.680346,228999,1
3,13595764,0.680346,224375,1
3,13595765,0.680346,219714,1
3,13595766,0.680346,215184,1
3,13595767,0.680346,210667,1
3,13595768,0.680346,206013,1
3,13595769,0.680346,201315,1
3,13595770,0.680346,196755,1
3,13595771,0.680346,192206,1
3,13595772,0.680346,187639,1
3,13595773,0.680346,183059,1
3,13595774,0.680346,178328,1
3,13595775,0.680346,173801,1
3,13595776,0.680346,169442,1
3,13595777,0.680346,164832,1
3,13595778,0.680346,160322,1
3,13595779,0.680346,155767,1
3,13595780,0.680346,151178,1
3,13595781,0.680346,146616,1
3,13595782,0.680346,141876,1
3,13595783,0.680347,137342,1
3,13595784,0.680347,132725,1
3,13595785,0.680347,128260,1
3,13595786,0.680347,123639,1
3,13595787,0.680347,119010,1
3,13595788,0.680347,114369,1
3,13595789,0.680347,109695,1
3,13595790,0.680347,105203,1
3,13595791,0.680347,100561,1
3,13595792,0.680347,95941,1
3,13595793,0.680347,91324,1
3,13595794,0.680347,86614,1
3,13595795,0.680347,82135,1
3,13595796,0.680347,77529,1
3,13595797,0.680347,73030,1
3,13602292,0.680672,35771,0
3,13610289,0.681072,35125,0
3,13611374,0.681127,70112,1
3,13618285,0.681473,34935,0
3,13626282,0.681873,35200,0
3,13634279,0.682273,35250,0
3,13642275,0.682673,35742,0
3,13650272,0.683073,34394,0
3,13658269,0.683473,36226,0
3,13666265,0.683874,36582,0
3,13674262,0.684274,34411,0
3,13682259,0.684674,34297,0
3,13690255,0.685074,36755,0
3,13691069,0.685115,69306,1
3,13698252,0.685474,35244,0
3,13706248,0.685874,37052,0
3,13714245,0.686274,35344,0
3,13717112,0.686418,75846,1
3,13717113,0.686418,71435,1
3,13721069,0.686616,70672,1
3,13722242,0.686675,34426,0
3,13730238,0.687075,35994,0
3,13735836,0.687355,70997,1
3,13738235,0.687475,36145,0
3,13746232,0.687875,36156,0
3,13754228,0.688275,34990,0
3,13762225,0.688675,34831,0
3,13770222,0.689076,36702,0
3,13778218,0.689476,35024,0
3,13786215,0.689876,36334,0
3,13794212,0.690276,35949,0
3,13802208,0.690676,36777,0
3,13810205,0.691076,35219,0
3,13818201,0.691477,34770,0
3,13826198,0.691877,37639,0
3,13831624,0.692148,70215,1
3,13834195,0.692277,36087,0
3,13839000,0.692517,71948,1
3,13840400,0.692587,75517,1
3,13840401,0.692587,74065,1
3,13840402,0.692588,75822,1
3,13840403,0.692588,80225,1
3,13840404,0.692588,75929,1
3,13840405,0.692588,71337,1
3,13842191,0.692677,34706,0
3,13850188,0.693077,35598,0
3,13858185,0.693477,34848,0
3,13866181,0.693878,37205,0
3,13874178,0.694278,34765,0
3,13882175,0.694678,35960,0
3,13890171,0.695078,38822,0
3,13898168,0.695478,35390,0
3,13904177,0.695779,71427,1
3,13906165,0.695878,37800,0
3,13913974,0.696269,72153,1
3,13914161,0.696278,37738,0
3,13922158,0.696679,34659,0
3,13930154,0.697079,36167,0
3,13938151,0.697479,34599,0
3,13946148,0.697879,35352,0
3,13954144,0.698279,34267,0
3,13962141,0.698679,36466,0
3,13970138,0.69908,33997,0
3,13978134,0.69948,35801,0
3,13986131,0.69988,35481,0
3,13994128,0.70028,36017,0
3,14002124,0.70068,35860,0
3,14010121,0.70108,35800,0
3,14018118,0.701481,35103,0
3,14026114,0.701881,34656,0
3,14034111,0.702281,35417,0
3,14042108,0.702681,34863,0
3,14050104,0.703081,35200,0
3,14058101,0.703481,36106,0
3,14066097,0.703882,35673,0
3,14074094,0.704282,37495,0
3,14082091,0.704682,38466,0
3,14090087,0.705082,34962,0
3,14098084,0.705482,34990,0
3,14106081,0.705882,36851,0
3,14114077,0.706282,34127,0
3,14116712,0.706414,70543,1
3,14122074,0.706683,34430,0
3,14124232,0.706791,71940,1
3,14130071,0.707083,35507,0
3,14138067,0.707483,34726,0
3,14146064,0.707883,35378,0
3,14154061,0.708283,35732,0
3,14162057,0.708683,34922,0
3,14170054,0.709084,36183,0
3,14178050,0.709484,34368,0
3,14186047,0.709884,35420,0
3,14188563,0.71001,69493,1
3,14188564,0.71001,71435,1
3,14188565,0.71001,82611,1
3,14188566,0.71001,77969,1
3,14188567,0.71001,74431,1
3,14188568,0.71001,77754,1
3,14188569,0.71001,77069,1
3,14188570,0.71001,83065,1
3,14188571,0.71001,82538,1
3,14188572,0.71001,86982,1
3,14188573,0.71001,84755,1
3,14188574,0.71001,81472,1
3,14188575,0.71001,80791,1
3,14188576,0.71001,79436,1
3,14188577,0.710011,76313,1
3,14188578,0.710011,73706,1
3,14188579,0.710011,72794,1
3,14188580,0.710011,71369,1
3,14188581,0.710011,70787,1
3,14194044,0.710284,35983,0
3,14202040,0.710684,34484,0
3,14210037,0.711084,35943,0
3,14218034,0.711485,34775,0
3,14226030,0.711885,34843,0
3,14234027,0.712285,35539,0
3,14242024,0.712685,35255,0
3,14250020,0.713085,35578,0
3,14258017,0.713485,35569,0
3,14266014,0.713886,36302,0
3,14274010,0.714286,34893,0
3,14282007,0.714686,35770,0
3,14290004,0.715086,36023,0
3,14298000,0.715486,35238,0
3,14305997,0.715886,36345,0
3,14313993,0.716286,34905,0
3,14321990,0.716687,34884,0
3,14329987,0.717087,35840,0
3,14337983,0.717487,37474,0
3,14345980,0.717887,34669,0
3,14353977,0.718287,35737,0
3,14357103,0.718444,73663,1
3,14361973,0.718687,35221,0
3,14366466,0.718912,74111,1
3,14366467,0.718912,69727,1
3,14369970,0.719088,35112,0
3,14377967,0.719488,35469,0
3,14385963,0.719888,34933,0
3,14393960,0.720288,34232,0
3,14401957,0.720688,35037,0
3,14409953,0.721088,35276,0
3,14417950,0.721489,34937,0
3,14425946,0.721889,35626,0
3,14433943,0.722289,36133,0
3,14441940,0.722689,35365,0
3,14449936,0.723089,35315,0
3,14457933,0.723489,36498,0
3,14465930,0.72389,35229,0
3,14473926,0.72429,35060,0
3,14481923,0.72469,34444,0
3,14489920,0.72509,35682,0
3,14497916,0.72549,36878,0
3,14505913,0.72589,38328,0
3,14513910,0.726291,35312,0
3,14521906,0.726691,38213,0
3,14529903,0.727091,36354,0
3,14537899,0.727491,35014,0
3,14545896,0.727891,34990,0
3,14553893,0.728291,38062,0
3,14561889,0.728691,37055,0
3,14569886,0.729092,35777,0
3,14577883,0.729492,35208,0
3,14585879,0.729892,34730,0
3,14593876,0.730292,35376,0
3,14599613,0.730579,3971336,1
3,14599614,0.730579,3970885,1
3,14599615,0.730579,3966228,1
3,14599616,0.730579,3986895,1
3,14599617,0.730579,3982360,1
3,14599618,0.730579,3977852,1
3,14599619,0.730579,3973294,1
3,14599620,0.73058,3968888,1
3,14599621,0.73058,3964221,1
3,14599622,0.73058,3959546,1
3,14599623,0.73058,3955045,1
3,14599624,0.73058,3950396,1
3,14599625,0.73058,3945890,1
3,14599626,0.73058,3941528,1
3,14599627,0.73058,3936868,1
3,14599628,0.73058,3932210,1
3,14599629,0.73058,3927706,1
3,14599630,0.73058,3923244,1
3,14599631,0.73058,3918573,1
3,14599632,0.73058,3913982,1
3,14599633,0.73058,3909384,1
3,14599634,0.73058,3904744,1
3,14599635,0.73058,3900269,1
3,14599636,0.73058,3895717,1
3,14599637,0.73058,3891182,1
3,14599638,0.73058,3886693,1
3,14599639,0.73058,3882379,1
3,14599640,0.730581,3878187,1
3,14599641,0.730581,3880966,1
3,14599642,0.730581,3876556,1
3,14599643,0.730581,3871743,1
3,14599644,0.730581,3867162,1
3,14599645,0.730581,3862612,1
3,14599646,0.730581,3858116,1
3,14599647,0.730581,3853583,1
3,14599648,0.730581,3848880,1
3,14599649,0.730581,3859562,1
3,14599650,0.730581,3854967,1
3,14599651,0.730581,3850525,1
3,14599652,0.730581,3845937,1
3,14599653,0.730581,3841290,1
3,14599654,0.730581,3836689,1
3,14599655,0.730581,3832036,1
3,14599656,0.730581,3827651,1
3,14599657,0.730581,3823156,1
3,14599658,0.730581,3818474,1
3,14599659,0.730581,3813949,1
3,14599660,0.730582,3809331,1
3,14599661,0.730582,3804667,1
3,14599662,0.730582,3800298,1
3,14599663,0.730582,3795671,1
3,14599664,0.730582,3817406,1
3,14599665,0.730582,3812859,1
3,14599666,0.730582,3808233,1
3,14599667,0.730582,3803822,1
3,14599668,0.730582,3799230,1
3,14599669,0.730582,3794622,1
3,14599670,0.730582,3789980,1
3,14599671,0.730582,3785443,1
3,14599672,0.730582,3780865,1
3,14599673,0.730582,3776342,1
3,14599674,0.730582,3771730,1
3,14599675,0.730582,3767051,1
3,14599676,0.730582,3762601,1
3,14599677,0.730582,3758041,1
3,14599678,0.730582,3753498,1
3,14599679,0.730582,3749001,1
3,14599680,0.730583,3744647,1
3,14599681,0.730583,3739960,1
3,14599682,0.730583,3735514,1
3,14599683,0.730583,3730740,1
3,14599684,0.730583,3726296,1
3,14599685,0.730583,3721743,1
3,14599686,0.730583,3717217,1
3,14599687,0.730583,3712692,1
3,14599688,0.730583,3708010,1
3,14599689,0.730583,3703363,1
3,14599690,0.730583,3698855,1
3,14599691,0.730583,3694203,1
3,14599692,0.730583,3689670,1
3,14599693,0.730583,3685077,1
3,14599694,0.730583,3680506,1
3,14599695,0.730583,3745126,1
3,14599696,0.730583,3740821,1
3,14599697,0.730583,3736303,1
3,14599698,0.730583,3731744,1
3,14599699,0.730583,3727155,1
3,14599700,0.730584,3722545,1
3,14599701,0.730584,3717926,1
3,14599702,0.730584,3713444,1
3,14599703,0.730584,3708808,1
3,14599704,0.730584,3704377,1
3,14599705,0.730584,3699852,1
3,14599706,0.730584,3695149,1
3,14599707,0.730584,3690625,1
3,14599708,0.730584,3686033,1
3,14599709,0.730584,3681370,1
3,14599710,0.730584,3676987,1
3,14599711,0.730584,3672425,1
3,14599712,0.730584,3667796,1
3,14599713,0.730584,3663145,1
3,14599714,0.730584,3658664,1
3,14599715,0.730584,3654088,1
3,14599716,0.730584,3649540,1
3,14599717,0.730584,3644884,1
3,14599718,0.730584,3640227,1
3,14599719,0.730584,3635713,1
3,14599720,0.730585,3631139,1
3,14599721,0.730585,3626555,1
3,14599722,0.730585,3622133,1
3,14599723,0.730585,3617485,1
3,14599724,0.730585,3613104,1
3,14599725,0.730585,3608571,1
3,14599726,0.730585,3603999,1
3,14599727,0.730585,3599448,1
3,14599728,0.730585,3594909,1
3,14599729,0.730585,3590419,1
3,14599730,0.730585,3585905,1
3,14599731,0.730585,3581096,1
3,14599732,0.730585,3576557,1
3,14599733,0.730585,3571966,1
3,14599734,0.730585,3567509,1
3,14599735,0.730585,3562895,1
3,14599736,0.730585,3558284,1
3,14599737,0.730585,3553564,1
3,14599738,0.730585,3549116,1
3,14599739,0.730585,3544870,1
3,14599740,0.730586,3540195,1
3,14599741,0.730586,3535801,1
3,14599742,0.730586,3531243,1
3,14599743,0.730586,3526594,1
3,14599744,0.730586,3522110,1
3,14599745,0.730586,3517520,1
3,14599746,0.730586,3512918,1
3,14599747,0.730586,3508430,1
3,14599748,0.730586,3503762,1
3,14599749,0.730586,3499062,1
3,14599750,0.730586,3494574,1
3,14599751,0.730586,3489935,1
3,14599752,0.730586,3485362,1
3,14599753,0.730586,3480874,1
3,14599754,0.730586,3476372,1
3,14599755,0.730586,3471581,1
3,14599756,0.730586,3467233,1
3,14599757,0.730586,3462602,1
3,14599758,0.730586,3458320,1
3,14599759,0.730586,3453884,1
3,14599760,0.730587,3449400,1
3,14599761,0.730587,3444748,1
3,14599762,0.730587,3440285,1
3,14599763,0.730587,3435767,1
3,14599764,0.730587,3431297,1
3,14599765,0.730587,3426878,1
3,14599766,0.730587,3422303,1
3,14599767,0.730587,3417800,1
3,14599768,0.730587,3413147,1
3,14599769,0.730587,3408507,1
3,14599770,0.730587,3404116,1
3,14599771,0.730587,3399562,1
3,14599772,0.730587,3394900,1
3,14599773,0.730587,3390470,1
3,14599774,0.730587,3385753,1
3,14599775,0.730587,3381223,1
3,14599776,0.730587,3376551,1
3,14599777,0.730587,3372051,1
3,14599778,0.730587,3367549,1
3,14599779,0.730587,3362979,1
3,14599780,0.730588,3358393,1
3,14599781,0.730588,3353729,1
3,14599782,0.730588,3349484,1
3,14599783,0.730588,3344896,1
3,14599784,0.730588,3340268,1
3,14599785,0.730588,3335533,1
3,14599786,0.730588,3331255,1
3,14599787,0.730588,3326989,1
3,14599788,0.730588,3713001,1
3,14599789,0.730588,3708760,1
3,14599790,0.730588,3704214,1
3,14599791,0.730588,3699862,1
3,14599792,0.730588,3695120,1
3,14599793,0.730588,3690488,1
3,14599794,0.730588,3685980,1
3,14599795,0.730588,3681510,1
3,14599796,0.730588,3677031,1
3,14599797,0.730588,3672380,1
3,14599798,0.730588,3667798,1
3,14599799,0.730588,3663169,1
3,14599800,0.730589,3658656,1
3,14599801,0.730589,3654191,1
3,14599802,0.730589,3649719,1
3,14599803,0.730589,3645187,1
3,14599804,0.730589,3640594,1
3,14599805,0.730589,3635980,1
3,14599806,0.730589,3631569,1
3,14599807,0.730589,3627264,1
3,14599808,0.730589,3623079,1
3,14599809,0.730589,3618530,1
3,14599810,0.730589,3613873,1
3,14599811,0.730589,3609350,1
3,14599812,0.730589,3604769,1
3,14599813,0.730589,3600181,1
3,14599814,0.730589,3595585,1
3,14599815,0.730589,3591073,1
3,14599816,0.730589,3586489,1
3,14599817,0.730589,3581866,1
3,14599818,0.730589,3577217,1
3,14599819,0.730589,3572734,1
3,14599820,0.73059,3568095,1
3,14599821,0.73059,3563671,1
3,14599822,0.73059,3558915,1
3,14599823,0.73059,3554400,1
3,14599824,0.73059,3549881,1
3,14599825,0.73059,3545503,1
3,14599826,0.73059,3540973,1
3,14599827,0.73059,3536299,1
3,14599828,0.73059,3531845,1
3,14599829,0.73059,3527248,1
3,14599830,0.73059,3522848,1
3,14599831,0.73059,3518378,1
3,14599832,0.73059,3513756,1
3,14599833,0.73059,3509147,1
3,14599834,0.73059,3504573,1
3,14599835,0.73059,3500046,1
3,14599836,0.73059,3495390,1
3,14599837,0.73059,3490953,1
3,14599838,0.73059,3486222,1
3,14599839,0.73059,3481771,1
3,14599840,0.730591,3477394,1
3,14599841,0.730591,3472844,1
3,14599842,0.730591,3468214,1
3,14599843,0.730591,3463698,1
3,14599844,0.730591,3459019,1
3,14599845,0.730591,3454374,1
3,14599846,0.730591,3449933,1
3,14599847,0.730591,3445341,1
3,14599848,0.730591,3440812,1
3,14599849,0.730591,3436151,1
3,14599850,0.730591,3431497,1
3,14599851,0.730591,3426922,1
3,14599852,0.730591,3422441,1
3,14599853,0.730591,3417832,1
3,14599854,0.730591,3413307,1
3,14599855,0.730591,3408880,1
3,14599856,0.730591,3404164,1
3,14599857,0.730591,3399532,1
3,14599858,0.730591,3394981,1
3,14599859,0.730591,3390453,1
3,14599860,0.730592,3385811,1
3,14599861,0.730592,3381364,1
3,14599862,0.730592,3376716,1
3,14599863,0.730592,3372050,1
3,14599864,0.730592,3367691,1
3,14599865,0.730592,3363191,1
3,14599866,0.730592,3358500,1
3,14599867,0.730592,3353917,1
3,14599868,0.730592,3349315,1
3,14599869,0.730592,3344680,1
3,14599870,0.730592,3340260,1
3,14599871,0.730592,3335718,1
3,14599872,0.730592,3331220,1
3,14599873,0.730592,3326800,1
3,14599874,0.730592,3322181,1
3,14599875,0.730592,3317586,1
3,14599876,0.730592,3312986,1
3,14599877,0.730592,3308359,1
3,14599878,0.730592,3303949,1
3,14599879,0.730592,3299419,1
3,14599880,0.730593,3294818,1
3,14599881,0.730593,3290108,1
3,14599882,0.730593,3285620,1
3,14599883,0.730593,3281101,1
3,14599884,0.730593,3276441,1
3,14599885,0.730593,3272017,1
3,14599886,0.730593,3267306,1
3,14599887,0.730593,3262815,1
3,14599888,0.730593,3258223,1
3,14599889,0.730593,3253515,1
3,14599890,0.730593,3249084,1
3,14599891,0.730593,3244348,1
3,14599892,0.730593,3239889,1
3,14599893,0.730593,3235324,1
3,14599894,0.730593,3230848,1
3,14599895,0.730593,3226231,1
3,14599896,0.730593,3221662,1
3,14599897,0.730593,3217095,1
3,14599898,0.730593,3212453,1
3,14599899,0.730593,3208155,1
3,14599900,0.730594,3203470,1
3,14599901,0.730594,3198886,1
3,14599902,0.730594,3194155,1
3,14599903,0.730594,3189871,1
3,14599904,0.730594,3185403,1
3,14599905,0.730594,3180895,1
3,14599906,0.730594,3176507,1
3,14599907,0.730594,3171869,1
3,14599908,0.730594,3167272,1
3,14599909,0.730594,3162828,1
3,14599910,0.730594,3158300,1
3,14599911,0.730594,3153870,1
3,14599912,0.730594,3149368,1
3,14599913,0.730594,3144729,1
3,14599914,0.730594,3140180,1
3,14599915,0.730594,3135834,1
3,14599916,0.730594,3131374,1
3,14599917,0.730594,3126833,1
3,14599918,0.730594,3122250,1
3,14599919,0.730594,3117645,1
3,14599920,0.730595,3113110,1
3,14599921,0.730595,3108640,1
3,14599922,0.730595,3104026,1
3,14599923,0.730595,3099523,1
3,14599924,0.730595,3094925,1
3,14599925,0.730595,3090242,1
3,14599926,0.730595,3085723,1
3,14599927,0.730595,3081301,1
3,14599928,0.730595,3076659,1
3,14599929,0.730595,3072023,1
3,14599930,0.730595,3067428,1
3,14599931,0.730595,3062919,1
3,14599932,0.730595,3058423,1
3,14599933,0.730595,3053979,1
3,14599934,0.730595,3049478,1
3,14599935,0.730595,3045129,1
3,14599936,0.730595,3041105,1
3,14599937,0.730595,3036693,1
3,14599938,0.730595,3032190,1
3,14599939,0.730595,3027697,1
3,14599940,0.730596,3023132,1
3,14599941,0.730596,3018585,1
3,14599942,0.730596,3014050,1
3,14599943,0.730596,3009635,1
3,14599944,0.730596,3005153,1
3,14599945,0.730596,3000743,1
3,14599946,0.730596,2996248,1
3,14599947,0.730596,2991797,1
3,14599948,0.730596,2987294,1
3,14599949,0.730596,2982577,1
3,14599950,0.730596,2978876,1
3,14599951,0.730596,2974233,1
3,14599952,0.730596,2969854,1
3,14599953,0.730596,2965522,1
3,14599954,0.730596,2960980,1
3,14599955,0.730596,2956418,1
3,14599956,0.730596,2951785,1
3,14599957,0.730596,2947304,1
3,14599958,0.730596,2942947,1
3,14599959,0.730596,2938506,1
3,14599960,0.730597,2933903,1
3,14599961,0.730597,2929236,1
3,14599962,0.730597,2924724,1
3,14599963,0.730597,2920374,1
3,14599964,0.730597,2915928,1
3,14599965,0.730597,2911290,1
3,14599966,0.730597,2906626,1
3,14599967,0.730597,2902265,1
3,14599968,0.730597,2897923,1
3,14599969,0.730597,2893384,1
3,14599970,0.730597,2888690,1
3,14599971,0.730597,2884176,1
3,14599972,0.730597,2879612,1
3,14599973,0.730597,2874997,1
3,14599974,0.730597,2870609,1
3,14599975,0.730597,2865885,1
3,14599976,0.730597,2861399,1
3,14599977,0.730597,2856922,1
3,14599978,0.730597,2852305,1
3,14599979,0.730597,2847814,1
3,14599980,0.730598,2843226,1
3,14599981,0.730598,2839025,1
3,14599982,0.730598,2834591,1
3,14599983,0.730598,2830040,1
3,14599984,0.730598,2825533,1
3,14599985,0.730598,2820818,1
3,14599986,0.730598,2816158,1
3,14599987,0.730598,2811813,1
3,14599988,0.730598,2807216,1
3,14599989,0.730598,2802588,1
3,14599990,0.730598,2797784,1
3,14599991,0.730598,2793466,1
3,14599992,0.730598,2789166,1
3,14599993,0.730598,2784723,1
3,14599994,0.730598,2780214,1
3,14599995,0.730598,2775641,1
3,14599996,0.730598,2771055,1
3,14599997,0.730598,2766462,1
3,14599998,0.730598,2761881,1
3,14599999,0.730598,2757495,1
3,14600000,0.730599,2753097,1
3,14600001,0.730599,2748453,1
3,14600002,0.730599,2743772,1
3,14600003,0.730599,2739348,1
3,14600004,0.730599,2734956,1
3,14600005,0.730599,2730478,1
3,14600006,0.730599,2725946,1
3,14600007,0.730599,2721476,1
3,14600008,0.730599,2717082,1
3,14600009,0.730599,2712479,1
3,14600010,0.730599,2708003,1
3,14600011,0.730599,2703429,1
3,14600012,0.730599,2698951,1
3,14600013,0.730599,2694376,1
3,14600014,0.730599,2689820,1
3,14600015,0.730599,2685339,1
3,14600016,0.730599,2680739,1
3,14600017,0.730599,2676288,1
3,14600018,0.730599,2671681,1
3,14600019,0.730599,2667238,1
3,14600020,0.7306,2662871,1
3,14600021,0.7306,2658354,1
3,14600022,0.7306,2653894,1
3,14600023,0.7306,2649412,1
3,14600024,0.7306,2644778,1
3,14600025,0.7306,2640182,1
3,14600026,0.7306,2635469,1
3,14600027,0.7306,2631056,1
3,14600028,0.7306,2626382,1
3,14600029,0.7306,2621656,1
3,14600030,0.7306,2617156,1
3,14600031,0.7306,2612637,1
3,14600032,0.7306,2608304,1
3,14600033,0.7306,2603716,1
3,14600034,0.7306,2599187,1
3,14600035,0.7306,2594521,1
3,14600036,0.7306,2590056,1
3,14600037,0.7306,2585500,1
3,14600038,0.7306,2580767,1
3,14600039,0.7306,2576392,1
3,14600040,0.730601,2571758,1
3,14600041,0.730601,2567220,1
3,14600042,0.730601,2562840,1
3,14600043,0.730601,2558472,1
3,14600044,0.730601,2554018,1
3,14600045,0.730601,2549391,1
3,14600046,0.730601,2544753,1
3,14600047,0.730601,2540315,1
3,14600048,0.730601,2535890,1
3,14600049,0.730601,2531172,1
3,14600050,0.730601,2526754,1
3,14600051,0.730601,2522043,1
3,14600052,0.730601,2517465,1
3,14600053,0.730601,2513062,1
3,14600054,0.730601,2508569,1
3,14600055,0.730601,2503865,1
3,14600056,0.730601,2499490,1
3,14600057,0.730601,2494914,1
3,14600058,0.730601,2490111,1
3,14600059,0.730601,2485912,1
3,14600060,0.730602,2481416,1
3,14600061,0.730602,2476717,1
3,14600062,0.730602,2472128,1
3,14600063,0.730602,2467507,1
3,14600064,0.730602,2463238,1
3,14600065,0.730602,2458580,1
3,14600066,0.730602,2453893,1
3,14600067,0.730602,2449368,1
3,14600068,0.730602,2444761,1
3,14600069,0.730602,2440081,1
3,14600070,0.730602,2435694,1
3,14600071,0.730602,2431026,1
3,14600072,0.730602,2426568,1
3,14600073,0.730602,2421837,1
3,14600074,0.730602,2417324,1
3,14600075,0.730602,2412930,1
3,14600076,0.730602,2408231,1
3,14600077,0.730602,2403809,1
3,14600078,0.730602,2399040,1
3,14600079,0.730602,2394648,1
3,14600080,0.730603,2390089,1
3,14600081,0.730603,2385502,1
3,14600082,0.730603,2380850,1
3,14600083,0.730603,2376186,1
3,14600084,0.730603,2371731,1
3,14600085,0.730603,2367204,1
3,14600086,0.730603,2362631,1
3,14600087,0.730603,2358241,1
3,14600088,0.730603,2353528,1
3,14600089,0.730603,2349001,1
3,14600090,0.730603,2344488,1
3,14600091,0.730603,2339964,1
3,14600092,0.730603,2336134,1
3,14600093,0.730603,2331709,1
3,14600094,0.730603,2326916,1
3,14600095,0.730603,2322519,1
3,14600096,0.730603,2318115,1
3,14600097,0.730603,2313493,1
3,14600098,0.730603,2308858,1
3,14600099,0.730603,2304232,1
3,14600100,0.730604,2299639,1
3,14600101,0.730604,2295510,1
3,14600102,0.730604,2290985,1
3,14600103,0.730604,2286283,1
3,14600104,0.730604,2281770,1
3,14600105,0.730604,2277248,1
3,14600106,0.730604,2272652,1
3,14600107,0.730604,2268202,1
3,14600108,0.730604,2263561,1
3,14600109,0.730604,2259019,1
3,14600110,0.730604,2254468,1
3,14600111,0.730604,2249855,1
3,14600112,0.730604,2245138,1
3,14600113,0.730604,2240654,1
3,14600114,0.730604,2236088,1
3,14600115,0.730604,2231586,1
3,14600116,0.730604,2227226,1
3,14600117,0.730604,2222582,1
3,14600118,0.730604,2217886,1
3,14600119,0.730604,2213327,1
3,14600120,0.730605,2208766,1
3,14600121,0.730605,2204130,1
3,14600122,0.730605,2199526,1
3,14600123,0.730605,2195041,1
3,14600124,0.730605,2190527,1
3,14600125,0.730605,2186061,1
3,14600126,0.730605,2181398,1
3,14600127,0.730605,2176909,1
3,14600128,0.730605,2172666,1
3,14600129,0.730605,2168031,1
3,14600130,0.730605,2163330,1
3,14600131,0.730605,2158834,1
3,14600132,0.730605,2154248,1
3,14600133,0.730605,2149615,1
3,14600134,0.730605,2145180,1
3,14600135,0.730605,2140472,1
3,14600136,0.730605,2135941,1
3,14600137,0.730605,2131439,1
3,14600138,0.730605,2127110,1
3,14600139,0.730605,2122662,1
3,14600140,0.730606,2118280,1
3,14600141,0.730606,2113637,1
3,14600142,0.730606,2108866,1
3,14600143,0.730606,2104564,1
3,14600144,0.730606,2100017,1
3,14600145,0.730606,2095314,1
3,14600146,0.730606,2090857,1
3,14600147,0.730606,2086063,1
3,14600148,0.730606,2081562,1
3,14600149,0.730606,2077201,1
3,14600150,0.730606,2072545,1
3,14600151,0.730606,2067850,1
3,14600152,0.730606,2063365,1
3,14600153,0.730606,2058659,1
3,14600154,0.730606,2054038,1
3,14600155,0.730606,2049868,1
3,14600156,0.730606,2045410,1
3,14600157,0.730606,2040701,1
3,14600158,0.730606,2036140,1
3,14600159,0.730606,2524418,1
3,14600160,0.730607,2520037,1
3,14600161,0.730607,2515763,1
3,14600162,0.730607,2511211,1
3,14600163,0.730607,2506642,1
3,14600164,0.730607,2502191,1
3,14600165,0.730607,2497619,1
3,14600166,0.730607,2493086,1
3,14600167,0.730607,2488683,1
3,14600168,0.730607,2483978,1
3,14600169,0.730607,2479313,1
3,14600170,0.730607,2474748,1
3,14600171,0.730607,2470335,1
3,14600172,0.730607,2466036,1
3,14600173,0.730607,2461583,1
3,14600174,0.730607,2457149,1
3,14600175,0.730607,2452665,1
3,14600176,0.730607,2448115,1
3,14600177,0.730607,2443667,1
3,14600178,0.730607,2439164,1
3,14600179,0.730608,2434454,1
3,14600180,0.730608,2429959,1
3,14600181,0.730608,2425366,1
3,14600182,0.730608,2420921,1
3,14600183,0.730608,2416307,1
3,14600184,0.730608,2411734,1
3,14600185,0.730608,2407230,1
3,14600186,0.730608,2402513,1
3,14600187,0.730608,2398160,1
3,14600188,0.730608,2393467,1
